,0
1768,4564.4067
1769,4553.137
1770,4818.502
1771,5154.8413
1772,5092.754
1773,5323.498
1774,5672.787
1775,6338.3237
1776,5928.4434
1777,4698.434
1778,3631.3909
1779,3171.6416
1780,3076.9146
1781,2399.397
1782,1630.6062
1783,847.04846
1784,625.6092
1785,519.2011
1786,485.8226
1787,527.8389
1788,531.1947
1789,917.72516
1790,897.8897
1791,2760.9268
1792,2767.0745
1793,5225.8496
1794,5215.0073
1795,5918.83
1796,5931.0454
1797,5373.469
1798,4781.1294
1799,4587.5044
1800,4887.9004
1801,5107.252
1802,5098.363
1803,5117.742
1804,5338.5586
1805,5720.1587
1806,6167.065
1807,5754.398
1808,4697.495
1809,3624.5347
1810,3158.006
1811,2960.9011
1812,2459.9495
1813,1832.1165
1814,953.9951
1815,529.16925
1816,524.0044
1817,351.9738
1818,118.431244
1819,188.83061
1820,683.26904
1821,1563.8119
1822,2205.323
1823,3179.7869
1824,3564.3784
1825,3654.8555
1826,4043.0598
1827,4276.9385
1828,4333.026
1829,4134.8657
1830,4099.425
1831,4337.008
1832,4117.672
1833,3677.6963
1834,3009.3674
1835,2754.1816
1836,2753.0688
1837,2570.6824
1838,1846.3032
1839,955.973
1840,456.02045
1841,200.99374
1842,-7.957388
1843,-50.347664
1844,278.2486
1845,1016.7249
1846,1207.4348
1847,2059.8997
1848,2598.5828
1849,2961.3154
1850,3331.914
1851,3561.9402
1852,3829.7388
1853,3673.204
1854,3589.0576
1855,3896.2563
1856,3803.974
1857,3179.7646
1858,2897.1418
1859,2464.362
1860,2125.1184
1861,1395.9053
1862,748.1841
1863,509.01328
1864,294.9777
1865,242.82332
1866,315.6913
1867,296.8591
1868,742.37787
1869,739.27466
1870,2656.2405
1871,5187.6343
1872,5140.6943
1873,5847.568
1874,5293.0674
1875,4748.8525
1876,4348.588
1877,4407.9834
1878,4650.2065
1879,4632.913
1880,4944.397
1881,5256.923
1882,5888.582
1883,5482.1553
1884,4140.031
1885,3020.465
1886,2664.9114
1887,2307.8037
1888,1743.3184
1889,1070.7128
1890,553.7173
1891,350.98914
1892,323.221
1893,407.668
1894,406.1307
1895,860.20215
1896,826.506
1897,2843.6892
1898,5135.511
1899,5882.223
1900,5884.39
1901,5646.654
1902,5209.4395
1903,5168.712
1904,4686.5815
1905,4657.113
1906,4364.5654
1907,4566.8135
1908,4910.9653
1909,4768.491
1910,5087.543
1911,5508.7715
1912,6172.4927
1913,5730.5723
1914,4340.89
1915,3203.8652
1916,3165.1118
1917,2805.1494
1918,2803.61
1919,2811.3508
1920,2514.2415
1921,2612.5588
1922,2618.3137
1923,1973.1039
1924,1972.9777
1925,1195.6935
1926,1193.2784
1927,522.98724
1928,366.53656
1929,283.2886
1930,349.47998
1931,359.5256
1932,789.5974
1933,807.20996
1934,765.60986
1935,2778.1458
1936,2776.545
1937,2807.522
1938,2796.4958
1939,5228.164
1940,5217.0806
1941,5229.363
1942,5197.098
1943,5682.253
1944,5693.0947
1945,5365.0874
1946,5373.3433
1947,4703.5713
1948,4675.3955
1949,4711.6714
1950,4332.5684
1951,4350.4746
1952,4622.2456
1953,4620.457
1954,4884.2246
1955,4782.9507
1956,5139.9165
1957,5525.332
1958,6148.6514
1959,5693.7915
1960,4395.6187
1961,3289.124
1962,2976.3088
1963,2603.4172
1964,1886.3186
1965,1232.0532
1966,634.9361
1967,420.1918
1968,317.9216
1969,358.7525
1970,850.6801
1971,2851.4104
1972,5338.1816
1973,6017.575
1974,5471.953
1975,4826.676
1976,4467.264
1977,4711.716
1978,4983.1694
1979,4920.128
1980,5153.581
1981,5452.4976
1982,6134.626
1983,5686.913
1984,4453.968
1985,3398.5393
1986,3020.8154
1987,2860.4136
1988,2231.5967
1989,1416.0076
1990,687.92694
1991,476.1389
1992,373.25592
1993,404.29886
1994,838.7284
1995,2669.666
1996,5311.6025
1997,5299.1816
1998,5858.1597
1999,5314.6943
2000,4850.108
2001,4489.7817
2002,4758.185
2003,5017.7495
2004,5038.6367
2005,5241.3286
2006,5531.836
2007,5983.9673
2008,5558.2944
2009,4529.237
2010,3499.9272
2011,3075.6726
2012,2797.0986
2013,2383.6736
2014,1663.1342
2015,921.30743
2016,473.76135
2017,311.949
2018,100.768585
2019,183.19821
2020,698.4107
2021,1543.5491
2022,2208.9
2023,3124.9753
2024,3469.5056
2025,3523.5857
2026,3796.2446
2027,4049.3835
2028,4243.137
2029,4197.1387
2030,4232.8315
2031,4290.492
2032,4061.4006
2033,3650.8396
2034,2980.7126
2035,2803.6753
2036,2634.5576
2037,2519.9314
2038,1766.4222
2039,1090.6069
2040,589.4215
2041,346.83783
2042,98.64336
2043,89.83497
2044,389.2799
2045,1112.8674
2046,1349.3693
2047,2181.2021
2048,2719.3435
2049,3164.5078
2050,3516.9602
2051,3728.8005
2052,4029.359
2053,3940.008
2054,3952.2073
2055,4013.9714
2056,3938.216
2057,3262.684
2058,2945.1213
2059,2667.2764
2060,2259.4902
2061,1564.8341
2062,1034.2155
2063,621.1554
2064,464.82394
2065,304.43066
2066,365.6669
2067,892.1608
2068,2826.0762
2069,5306.623
2070,6012.66
2071,5298.3115
2072,4822.219
2073,4336.3335
2074,4548.441
2075,4731.705
2076,4708.223
2077,4988.617
2078,5331.223
2079,5985.061
2080,5565.066
2081,4225.5327
2082,3208.1821
2083,2824.9587
2084,2462.5327
2085,1974.2031
2086,1272.7671
2087,817.08075
2088,607.2572
2089,508.5864
2090,542.34705
2091,1028.2384
2092,2977.2898
2093,5414.058
2094,5874.5234
2095,5405.014
2096,4932.594
2097,4644.6245
2098,4820.7944
2099,5123.9023
2100,4918.629
2101,5188.5737
2102,5490.429
2103,6121.0054
2104,5675.051
2105,4433.1074
2106,3342.31
2107,3050.6824
2108,2829.041
2109,2268.1833
2110,1511.2358
2111,842.2725
2112,572.49225
2113,451.1337
2114,517.24304
2115,983.55774
2116,3002.9204
2117,5424.5835
2118,5971.099
2119,5586.964
2120,4980.4824
2121,4607.892
2122,4847.761
2123,5047.969
2124,5053.8843
2125,5346.8726
2126,5715.066
2127,6317.387
2128,5937.0312
2129,4604.14
2130,3514.7444
2131,3148.6443
2132,2821.4336
2133,2080.9187
2134,1409.0604
2135,759.62225
2136,537.6259
2137,529.87604
2138,463.98523
2139,510.01175
2140,502.16116
2141,1000.5269
2142,2955.6372
2143,5415.244
2144,5403.5625
2145,5397.213
2146,6098.361
2147,6111.2793
2148,6097.3433
2149,5586.0083
2150,5611.4185
2151,4895.8823
2152,4935.0117
2153,4562.9644
2154,4614.457
2155,4872.3057
2156,4857.6294
2157,5121.2334
2158,5134.1035
2159,5132.671
2160,5035.887
2161,5053.9346
2162,5056.6533
2163,5388.159
2164,5374.626
2165,5337.685
2166,5726.801
2167,5747.0435
2168,5729.241
2169,6324.879
2170,6313.804
2171,6316.6416
2172,5882.7524
2173,5893.9053
2174,4684.4653
2175,3510.4424
2176,3039.9438
2177,2948.8374
2178,2376.169
2179,1582.6895
2180,778.1814
2181,588.4302
2182,484.4971
2183,472.60217
2184,523.5873
2185,947.4745
2186,2688.491
2187,5344.505
2188,6022.0566
2189,5458.872
2190,4953.7334
2191,4667.6904
2192,5036.237
2193,5192.3223
2194,5204.4497
2195,5432.1597
2196,5791.8486
2197,6184.378
2198,5749.632
2199,4691.5293
2200,3664.1497
2201,3171.1235
2202,3009.3564
2203,2586.4585
2204,1906.764
2205,1252.0396
2206,779.58826
2207,588.6645
2208,401.63733
2209,454.8631
2210,890.2037
2211,1825.1235
2212,2455.7034
2213,3414.627
2214,3804.8508
2215,3817.285
2216,4302.19
2217,4455.791
2218,4558.708
2219,4604.603
2220,4596.827
2221,4663.136
2222,4486.537
2223,3983.4268
2224,3958.5142
2225,3244.194
2226,2878.8765
2227,2882.1958
2228,2995.3809
2229,2931.003
2230,2181.3296
2231,1459.3278
2232,897.84985
2233,666.6504
2234,400.0971
2235,391.83307
2236,666.6292
2237,1392.9084
2238,1804.4014
2239,2377.2185
2240,3048.4211
2241,3393.3713
2242,3799.6711
2243,4047.0547
2244,4326.038
2245,4096.624
2246,4221.246
2247,4197.3535
2248,4173.0835
2249,4199.3823
2250,4234.6733
2251,4189.4683
2252,3540.2676
2253,3199.8425
2254,3211.4758
2255,2789.3804
2256,2806.0588
2257,2379.3599
2258,2338.069
2259,1684.6217
2260,1236.6301
2261,661.7277
2262,680.24854
2263,477.2289
2264,483.7676
2265,349.78387
2266,363.5077
2267,430.0041
2268,394.67108
2269,916.0706
2270,923.9036
2271,2772.7864
2272,2763.253
2273,5296.3403
2274,5282.0376
2275,6045.4688
2276,6020.1177
2277,5381.2163
2278,5389.7334
2279,4731.192
2280,4767.0713
2281,4446.3267
2282,4626.016
2283,4880.9805
2284,4848.554
2285,5080.674
2286,5495.898
2287,6160.6045
2288,5763.395
2289,4416.589
2290,3329.3574
2291,2789.3586
2292,2505.111
2293,1996.5044
2294,1295.1447
2295,828.0653
2296,595.21094
2297,478.76105
2298,534.22235
2299,1018.362
2300,2929.7913
2301,5413.1274
2302,5962.5547
2303,5425.081
2304,4982.769
2305,4662.2417
2306,4813.694
2307,5062.9214
2308,5009.135
2309,5329.0234
2310,5765.5254
2311,6425.319
2312,5979.3423
2313,4689.574
2314,3453.1753
2315,3100.444
2316,2864.3096
2317,2246.1223
2318,1467.519
2319,799.4475
2320,589.5711
2321,479.3121
2322,533.3491
2323,1015.1746
2324,2986.166
2325,5466.3394
2326,5982.119
2327,5639.5034
2328,4986.9517
2329,4561.5747
2330,4828.576
2331,5037.646
2332,4934.818
2333,4955.452
2334,4965.9087
2335,5268.8706
2336,5278.2812
2337,5285.1865
2338,5617.7866
2339,5662.3916
2340,6279.581
2341,6291.5723
2342,6290.774
2343,5921.5312
2344,5898.907
2345,5862.381
2346,5882.828
2347,4508.0063
2348,4568.509
2349,4552.4023
2350,4528.1772
2351,3410.9485
2352,3401.2854
2353,3358.352
2354,2918.8315
2355,2790.0796
2356,1932.8865
2357,1966.1318
2358,1411.7509
2359,691.60706
2360,699.98444
2361,529.72406
2362,520.60297
2363,498.90405
2364,513.3682
2365,495.15787
2366,466.82462
2367,526.77295
2368,523.4216
2369,969.4831
2370,899.5337
2371,2933.4438
2372,2927.714
2373,5444.2764
2374,5424.9995
2375,6077.7134
2376,6084.1694
2377,5583.3354
2378,4940.8584
2379,4601.326
2380,4823.0166
2381,5106.131
2382,5059.437
2383,5370.149
2384,5674.2134
2385,6318.381
2386,5911.241
2387,4604.0757
2388,3458.4373
2389,3072.5474
2390,2913.704
2391,2312.827
2392,1526.6417
2393,695.92096
2394,536.4837
2395,379.62494
2396,433.9309
2397,474.2099
2398,871.3792
2399,949.56915
2400,2735.4028
2401,2702.8547
2402,5409.351
2403,5344.9634
2404,5882.2505
2405,5919.8994
2406,5362.3
2407,5373.025
2408,4954.3325
2409,4645.574
2410,4892.639
2411,5188.832
2412,5141.281
2413,5314.558
2414,5716.188
2415,6065.323
2416,5810.4453
2417,4488.673
2418,3535.2148
2419,3105.1804
2420,2933.609
2421,2576.4087
2422,1886.9734
2423,1223.112
2424,748.0126
2425,542.3712
2426,372.32852
2427,431.8563
2428,896.854
2429,1815.2634
2430,2474.223
2431,3376.9028
2432,3818.6704
2433,3865.3533
2434,4334.263
2435,4479.818
2436,4498.667
2437,4514.9243
2438,4581.116
2439,4647.112
2440,4485.1216
2441,3965.4414
2442,3291.9685
2443,2942.596
2444,2926.9272
2445,2836.1257
2446,2094.0537
2447,1445.9138
2448,921.2805
2449,702.6601
2450,457.39798
2451,431.2619
2452,701.7786
2453,1461.3765
2454,1799.5963
2455,2511.3738
2456,3027.8938
2457,3047.8704
2458,3426.2556
2459,3773.3665
2460,4063.9963
2461,4179.9077
2462,4178.475
2463,4192.647
2464,4278.9336
2465,4338.6924
2466,4202.5864
2467,3446.049
2468,3150.59
2469,3178.0437
2470,2773.652
2471,2847.469
2472,2296.879
2473,1670.9615
2474,1678.6554
2475,979.0452
2476,1002.3895
2477,495.15933
2478,573.7084
2479,505.3279
2480,337.91617
2481,378.37024
2482,363.71353
2483,228.58963
2484,218.91669
2485,353.2986
2486,833.98486
2487,845.67694
2488,2777.169
2489,5365.857
2490,5343.178
2491,5364.808
2492,6201.767
2493,6195.2246
2494,5369.6577
2495,4704.7295
2496,4342.1787
2497,4490.58
2498,4771.2324
2499,4691.0537
2500,5028.8145
2501,5465.582
2502,6095.1484
2503,5630.7397
2504,4329.6685
2505,3149.036
2506,2701.4897
2507,2448.8062
2508,1864.9469
2509,1235.9296
2510,1230.4388
2511,777.3078
2512,559.69977
2513,536.8105
2514,409.01086
2515,444.4169
2516,618.21045
2517,612.2272
2518,1021.50995
2519,953.8081
2520,3019.296
2521,3019.5342
2522,5372.0537
2523,5344.924
2524,5351.255
2525,5904.6235
2526,5927.7593
2527,5444.6797
2528,5445.99
2529,5441.1963
2530,4965.7705
2531,4966.054
2532,4952.684
2533,4652.0063
2534,4844.7236
2535,5134.485
2536,5064.6035
2537,5370.7246
2538,5814.179
2539,6434.194
2540,5967.495
2541,4729.5596
2542,3469.7568
2543,3101.1052
2544,2921.2185
2545,2334.8396
2546,1542.3903
2547,858.77246
2548,656.9306
2549,541.8365
2550,571.9768
2551,3052.7852
2552,5440.335
2553,5445.136
2554,5446.466
2555,5917.8325
2556,5961.6636
2557,5643.364
2558,5654.8955
2559,5614.3594
2560,4951.317
2561,4595.9336
2562,4925.045
2563,5168.498
2564,5082.9023
2565,5422.171
2566,5802.1816
2567,6394.094
2568,5951.54
2569,4594.447
2570,3608.3906
2571,3614.3047
2572,3585.5366
2573,3122.0842
2574,3165.6477
2575,2781.464
2576,2843.3665
2577,2813.6316
2578,1994.2029
2579,2042.6403
2580,2066.8384
2581,1382.1526
2582,733.2673
2583,710.68475
2584,549.98395
2585,400.85803
2586,412.4244
2587,421.8611
2588,457.85587
2589,349.0265
2590,427.34317
2591,846.30536
2592,804.6586
2593,796.72845
2594,2794.774
2595,2806.1626
2596,2799.842
2597,5416.0073
2598,5340.1924
2599,5393.725
2600,5926.6123
2601,5946.674
2602,5457.4043
2603,5449.134
2604,5463.441
2605,4824.104
2606,4832.959
2607,4734.492
2608,4529.731
2609,4482.8994
2610,4539.495
2611,4788.333
2612,4784.22
2613,5037.874
2614,5028.4893
2615,4939.469
2616,4906.709
2617,5276.133
2618,5642.267
2619,6277.914
2620,5870.7666
2621,4619.3574
2622,3463.6228
2623,3029.1865
2624,2849.092
2625,2301.9578
2626,1522.5651
2627,766.8621
2628,543.33777
2629,427.11774
2630,468.74213
2631,855.9992
2632,2732.8945
2633,5223.135
2634,5955.8667
2635,5350.951
2636,5016.134
2637,4653.6353
2638,4556.4033
2639,4923.9775
2640,4919.296
2641,5103.2646
2642,5088.37
2643,5096.312
2644,5026.297
2645,5098.56
2646,5112.758
2647,5104.1973
2648,5453.723
2649,5382.6514
2650,5712.346
2651,5705.85
2652,5759.441
2653,6166.137
2654,5851.0854
2655,4733.12
2656,3637.9692
2657,3080.2349
2658,3001.1824
2659,2571.405
2660,1861.5338
2661,1194.1863
2662,678.67285
2663,718.9928
2664,536.0625
2665,498.25436
2666,346.9388
2667,332.75772
2668,430.0352
2669,403.73563
2670,839.56854
2671,806.59595
2672,1770.1212
2673,1796.2701
2674,2391.5757
2675,2433.461
2676,3344.4915
2677,3361.0215
2678,3752.2195
2679,3724.9958
2680,3744.965
2681,3734.4893
2682,4255.3276
2683,4330.706
2684,4493.3457
2685,4446.4023
2686,4561.205
2687,4677.6797
2688,4534.3657
2689,4017.5034
2690,3293.4614
2691,2973.4316
2692,2881.0046
2693,2813.408
2694,2036.9812
2695,1365.411
2696,772.5408
2697,540.11884
2698,299.42154
2699,359.4023
2700,582.447
2701,1338.0536
2702,1597.984
2703,2398.191
2704,3005.695
2705,3394.2744
2706,3804.516
2707,4187.0586
2708,4296.8945
2709,4266.5986
2710,4326.989
2711,4328.7734
2712,4261.709
2713,3541.662
2714,3276.786
2715,2840.3462
2716,2842.4866
2717,2387.304
2718,1659.3855
2719,1183.8619
2720,630.643
2721,423.51328
2722,280.12805
2723,377.4006
2724,840.9501
2725,2754.7659
2726,5234.6836
2727,5872.6704
2728,5912.0254
2729,5370.2485
2730,4749.541
2731,4371.89
2732,4540.5186
2733,4759.0063
2734,4724.054
2735,5062.355
2736,5060.087
2737,5061.6846
2738,5464.592
2739,5464.625
2740,6085.015
2741,6106.283
2742,6084.7256
2743,6101.6523
2744,5643.095
2745,5660.487
2746,4355.336
2747,4332.566
2748,3122.3875
2749,2695.9673
2750,2439.7217
2751,1859.3019
2752,1213.5894
2753,739.00543
2754,523.32544
2755,383.10938
2756,452.6154
2757,889.7089
2758,2885.2556
2759,5324.862
2760,5789.909
2761,5369.6196
2762,4901.694
2763,4542.562
2764,4734.0273
2765,5009.366
2766,4948.1426
2767,5176.6787
2768,5636.4097
2769,6241.787
2770,5855.806
2771,4523.537
2772,3306.4407
2773,2919.9048
2774,2763.617
2775,2135.6802
2776,1358.4036
2777,775.45496
2778,547.676
2779,466.8421
2780,521.87286
2781,1008.5833
2782,2941.0618
2783,5482.4736
2784,5981.9478
2785,5630.244
2786,4952.3955
2787,4618.8223
2788,4871.0366
2789,5095.4927
2790,5048.5015
2791,5336.5083
2792,5626.255
2793,6376.792
2794,5986.124
2795,4671.449
2796,3545.1409
2797,3093.6382
2798,2829.9993
2799,2044.8353
2800,1427.9277
2801,1443.0078
2802,547.93665
2803,449.16736
2804,483.75012
2805,953.3971
2806,2937.8818
2807,2955.3167
2808,5483.9087
2809,6162.1636
2810,5615.4326
2811,4998.0703
2812,4646.094
2813,4886.4775
2814,5144.8955
2815,5066.543
2816,5408.9854
2817,5663.895
2818,6365.579
2819,5932.324
2820,4654.9165
2821,3580.6362
2822,3050.2964
2823,2952.7085
2824,2389.4827
2825,1566.3485
2826,806.03235
2827,582.27124
2828,494.24997
2829,533.6775
2830,885.12537
2831,2756.0947
2832,5259.4414
2833,5917.1895
2834,5395.4478
2835,5402.8013
2836,4957.1616
2837,4951.695
2838,4591.5225
2839,4587.576
2840,4894.274
2841,5123.4424
2842,5163.2964
2843,5432.347
2844,5747.0635
2845,6188.06
2846,5752.2017
2847,4673.202
2848,3516.2744
2849,2991.8713
2850,2927.729
2851,2929.8435
2852,2495.0107
2853,2460.8865
2854,2499.0562
2855,1754.674
2856,1796.8895
2857,1786.6969
2858,1167.587
2859,1170.867
2860,1164.7064
2861,650.5282
2862,633.1018
2863,667.1807
2864,485.00754
2865,484.00943
2866,466.1408
2867,487.41412
2868,332.59302
2869,340.47476
2870,281.1274
2871,366.0143
2872,376.14618
2873,840.59845
2874,879.6768
2875,840.5987
2876,1764.1946
2877,1774.799
2878,2411.5388
2879,2399.491
2880,3339.9329
2881,3322.2847
2882,3772.3806
2883,3739.6672
2884,3817.2422
2885,3800.0623
2886,4262.6704
2887,4299.685
2888,4398.638
2889,4499.7144
2890,4513.7627
2891,4486.109
2892,4473.7446
2893,4497.7783
2894,4502.2383
2895,4512.4717
2896,4542.8335
2897,4565.893
2898,4574.123
2899,4448.8486
2900,4434.6914
2901,4428.632
2902,3890.4631
2903,3871.7737
2904,3885.4407
2905,3260.6895
2906,3272.9373
2907,3262.8384
2908,2815.4944
2909,2800.3704
2910,2883.486
2911,2860.211
2912,2778.343
2913,2770.5095
2914,1981.547
2915,2000.396
2916,1318.531
2917,1331.1986
2918,817.4747
2919,806.3969
2920,587.08636
2921,591.12164
2922,384.0285
2923,386.0203
2924,388.3238
2925,649.9331
2926,1348.8933
2927,1637.4729
2928,2436.2175
2929,2958.4502
2930,3355.6416
2931,3708.1438
2932,4064.2954
2933,4233.366
2934,4220.144
2935,4286.5728
2936,4273.303
2937,4200.8213
2938,4202.7944
2939,3507.4355
2940,3191.9512
2941,2850.254
2942,2382.0435
2943,1738.6493
2944,1227.058
2945,589.5195
2946,411.9744
2947,256.21863
2948,338.38885
2949,850.9526
2950,2747.7314
2951,5270.9644
2952,5923.483
2953,5368.558
2954,4797.052
2955,4417.026
2956,4542.062
2957,4814.717
2958,4760.9946
2959,5072.0933
2960,5479.306
2961,6110.657
2962,5690.1445
2963,4379.6895
2964,3194.3962
2965,2724.3042
2966,2460.9763
2967,1926.7767
2968,1551.0173
2969,788.22986
2970,546.8075
2971,444.97195
2972,450.04892
2973,538.5035
2974,974.3439
2975,971.99384
2976,2873.3337
2977,2891.1199
2978,5268.4146
2979,5257.724
2980,5863.6895
2981,5790.962
2982,5377.492
2983,5342.712
2984,4947.908
2985,4571.5186
2986,4799.648
2987,5058.708
2988,5002.276
2989,5332.3105
2990,5683.513
2991,6352.1284
2992,5947.7114
2993,4635.3594
2994,3351.9436
2995,3027.6238
2996,2863.084
2997,2248.207
2998,1472.5004
2999,808.9422
3000,593.2622
3001,467.29486
3002,480.4727
3003,997.55853
3004,2973.2412
3005,5429.7544
3006,5947.6377
3007,5658.3154
3008,4971.5195
3009,4639.127
3010,4958.0786
3011,5170.4272
3012,5169.449
3013,5493.1445
3014,5708.769
3015,6444.968
3016,6046.2007
3017,4699.0986
3018,3526.7693
3019,3118.3767
3020,2822.7852
3021,2029.2909
3022,1436.8873
3023,825.88275
3024,616.9978
3025,508.4614
3026,535.35406
3027,772.31146
3028,2688.1184
3029,5309.1763
3030,6163.7617
3031,5654.9336
3032,5005.2866
3033,4646.805
3034,4911.998
3035,5096.398
3036,5113.6704
3037,5390.3584
3038,5743.0674
3039,6342.232
3040,5897.5894
3041,4661.115
3042,3552.3276
3043,3047.9
3044,2982.47
3045,2387.5598
3046,1585.6989
3047,815.30756
3048,822.5867
3049,599.79553
3050,596.0596
3051,469.18872
3052,521.9369
3053,514.9547
3054,899.4892
3055,903.2448
3056,2635.223
3057,5283.437
3058,5909.33
3059,5358.05
3060,4958.227
3061,4625.661
3062,4919.717
3063,5121.0684
3064,5126.983
3065,5381.3506
3066,5714.443
3067,6111.92
3068,6124.697
3069,5680.152
3070,4606.6255
3071,3529.8467
3072,2999.5808
3073,2883.6116
3074,2833.8723
3075,2396.2402
3076,2447.7783
3077,2439.4617
3078,1744.9187
3079,1728.4224
3080,1106.2542
3081,617.48535
3082,483.49112
3083,255.79337
3084,272.5167
3085,329.71725
3086,330.3056
3087,801.47107
3088,838.0561
3089,1704.4846
3090,2392.6062
3091,3300.2522
3092,3305.4895
3093,3759.7065
3094,3748.4983
3095,4269.9707
3096,4353.4014
3097,4411.524
3098,4436.6855
3099,4583.474
3100,4614.0234
3101,4499.4204
3102,4001.4111
3103,3244.5762
3104,2914.774
3105,2910.133
3106,2826.8599
3107,2043.5873
3108,1382.731
3109,867.5383
3110,627.2737
3111,354.78906
3112,330.6953
3113,611.3846
3114,1364.6658
3115,1914.1554
3116,2394.683
3117,2982.626
3118,3386.6907
3119,3768.4565
3120,4006.734
3121,4324.311
3122,4294.8496
3123,4343.937
3124,4337.928
3125,4276.7544
3126,3663.234
3127,3382.2788
3128,2993.1301
3129,2451.6013
3130,1815.2339
3131,1209.774
3132,652.1408
3133,-140.21968
3134,-255.64761
3135,-195.71373
3136,377.45435
3137,2221.8127
3138,4653.374
3139,5367.4624
3140,4761.175
3141,4211.6704
3142,3868.6216
3143,3983.6724
3144,4362.3677
3145,4245.068
3146,4568.5195
3147,4949.1284
3148,5576.4844
3149,5120.971
3150,5056.8164
3151,3721.1853
3152,3755.8335
3153,3691.0662
3154,2601.0295
3155,2155.1663
3156,1997.6553
3157,2288.2554
3158,1592.8793
3159,892.37634
3160,735.832
3161,414.2791
3162,379.96384
3163,447.8406
3164,969.38257
3165,2861.6533
